from:START_ID,to:END_ID,:TYPE
23105,22,IS
23106,22,IS
23107,22,IS
23108,22,IS
23109,22,IS
23110,22,IS
23112,22,IS
23114,22,IS
23115,22,IS
23116,22,IS
23117,22,IS
23118,22,IS
23119,22,IS
23120,22,IS
23121,22,IS
23122,22,IS
23123,22,IS
23124,22,IS
23125,22,IS
23126,22,IS
23127,22,IS
23128,22,IS
23129,22,IS
23130,22,IS
23131,22,IS
23132,22,IS
23133,22,IS
23134,22,IS
23135,22,IS
23136,22,IS
23137,22,IS
23138,22,IS
23139,22,IS
23140,22,IS
23141,22,IS
23142,22,IS
23143,22,IS
23144,22,IS
23145,22,IS
23146,22,IS
23147,22,IS
23148,22,IS
23149,22,IS
23150,22,IS
23151,22,IS
23152,22,IS
23153,22,IS
23154,22,IS
23155,22,IS
23156,22,IS
23157,22,IS
23158,22,IS
23159,22,IS
23160,22,IS
23161,22,IS
23166,22,IS
23168,22,IS
23171,22,IS
23172,22,IS
23174,22,IS
23175,22,IS
23176,22,IS
23177,22,IS
23178,22,IS
23179,22,IS
23180,22,IS
23181,22,IS
23182,22,IS
23183,22,IS
23186,22,IS
23189,22,IS
23190,22,IS
23192,22,IS
23198,22,IS
23200,22,IS
23201,22,IS
23202,22,IS
23203,22,IS
23206,22,IS
23209,22,IS
23215,22,IS
23219,22,IS
23220,22,IS
23221,22,IS
23223,22,IS
23230,22,IS
23231,22,IS
23232,22,IS
23233,22,IS
23234,22,IS
23235,22,IS
23241,22,IS
23242,22,IS
23243,22,IS
23244,22,IS
23245,22,IS
23246,22,IS
23247,22,IS
23248,22,IS
23249,22,IS
23250,22,IS
23251,22,IS
23252,22,IS
23253,22,IS
23256,22,IS
23257,22,IS
23258,22,IS
23260,22,IS
23262,22,IS
23263,22,IS
23264,22,IS
23265,22,IS
23267,22,IS
23268,22,IS
23273,22,IS
23276,22,IS
23277,22,IS
23279,22,IS
23281,22,IS
23282,22,IS
23284,22,IS
23285,22,IS
23286,22,IS
23287,22,IS
23288,22,IS
23289,22,IS
23290,22,IS
23291,22,IS
23292,22,IS
23293,22,IS
23294,22,IS
23295,22,IS
23296,22,IS
23297,22,IS
23299,22,IS
23301,22,IS
23303,22,IS
23305,22,IS
23306,22,IS
23307,22,IS
23308,22,IS
23309,22,IS
23310,22,IS
23311,22,IS
23312,22,IS
23313,22,IS
23315,22,IS
23316,22,IS
23319,22,IS
23320,22,IS
23321,22,IS
23323,22,IS
23324,22,IS
23326,22,IS
23327,22,IS
23328,22,IS
23329,22,IS
23330,22,IS
23331,22,IS
23333,22,IS
23334,22,IS
23335,22,IS
23336,22,IS
23337,22,IS
23338,22,IS
23339,22,IS
23340,22,IS
23341,22,IS
23342,22,IS
23343,22,IS
23344,22,IS
23345,22,IS
23346,22,IS
23347,22,IS
23348,22,IS
23349,22,IS
23350,22,IS
23351,22,IS
23352,22,IS
23353,22,IS
23354,22,IS
23355,22,IS
23356,22,IS
23357,22,IS
23359,22,IS
23360,22,IS
23361,22,IS
23362,22,IS
23364,22,IS
23365,22,IS
23366,22,IS
23367,22,IS
23368,22,IS
23369,22,IS
23370,22,IS
23371,22,IS
23372,22,IS
23373,22,IS
23374,22,IS
23375,22,IS
23376,22,IS
23377,22,IS
23378,22,IS
23379,22,IS
23380,22,IS
23382,22,IS
23384,22,IS
23385,22,IS
23389,22,IS
23390,22,IS
23391,22,IS
23395,22,IS
23396,22,IS
23398,22,IS
23399,22,IS
23402,22,IS
23403,22,IS
23404,22,IS
23406,22,IS
23407,22,IS
23409,22,IS
23410,22,IS
23411,22,IS
23412,22,IS
23414,22,IS
23415,22,IS
23416,22,IS
23417,22,IS
23419,22,IS
23420,22,IS
23422,22,IS
23423,22,IS
23424,22,IS
23426,22,IS
23429,22,IS
23430,22,IS
23431,22,IS
23432,22,IS
23433,22,IS
23434,22,IS
23435,22,IS
23436,22,IS
23437,22,IS
23438,22,IS
23439,22,IS
23440,22,IS
23441,22,IS
23442,22,IS
23443,22,IS
23444,22,IS
23446,22,IS
23447,22,IS
23448,22,IS
23449,22,IS
23451,22,IS
23452,22,IS
23453,22,IS
23454,22,IS
23455,22,IS
23456,22,IS
23457,22,IS
23458,22,IS
23459,22,IS
23460,22,IS
23461,22,IS
23462,22,IS
23463,22,IS
23464,22,IS
23465,22,IS
23466,22,IS
23467,22,IS
23469,22,IS
23470,22,IS
23471,22,IS
23472,22,IS
23473,22,IS
23474,22,IS
23475,22,IS
23476,22,IS
23477,22,IS
23479,22,IS
23482,22,IS
23483,22,IS
23484,22,IS
23485,22,IS
23486,22,IS
23487,22,IS
23488,22,IS
23489,22,IS
23490,22,IS
23493,22,IS
23494,22,IS
23495,22,IS
23496,22,IS
23497,22,IS
23498,22,IS
23499,22,IS
23500,22,IS
23501,22,IS
23502,22,IS
23503,22,IS
23504,22,IS
23505,22,IS
23506,22,IS
23507,22,IS
23508,22,IS
23510,22,IS
23511,22,IS
23512,22,IS
23513,22,IS
23514,22,IS
23515,22,IS
23516,22,IS
23517,22,IS
23518,22,IS
23519,22,IS
23520,22,IS
23521,22,IS
23524,22,IS
23525,22,IS
23526,22,IS
23527,22,IS
23528,22,IS
23529,22,IS
23531,22,IS
23532,22,IS
23533,22,IS
23534,22,IS
23535,22,IS
23536,22,IS
23537,22,IS
23538,22,IS
23539,22,IS
23540,22,IS
23541,22,IS
23542,22,IS
23543,22,IS
23544,22,IS
23545,22,IS
23546,22,IS
23547,22,IS
23548,22,IS
23549,22,IS
23550,22,IS
23551,22,IS
23552,22,IS
23553,22,IS
23555,22,IS
23556,22,IS
23557,22,IS
23558,22,IS
23559,22,IS
23561,22,IS
23562,22,IS
23563,22,IS
23564,22,IS
23566,22,IS
23567,22,IS
23568,22,IS
23569,22,IS
23570,22,IS
23571,22,IS
23573,22,IS
23574,22,IS
23575,22,IS
23576,22,IS
23577,22,IS
23578,22,IS
23579,22,IS
23580,22,IS
23581,22,IS
23582,22,IS
23583,22,IS
23584,22,IS
23585,22,IS
23586,22,IS
23587,22,IS
23588,22,IS
23589,22,IS
23590,22,IS
23591,22,IS
23592,22,IS
23596,22,IS
23598,22,IS
23600,22,IS
23603,22,IS
23605,22,IS
23606,22,IS
23607,22,IS
23608,22,IS
23610,22,IS
23611,22,IS
23613,22,IS
23614,22,IS
23615,22,IS
23618,22,IS
23619,22,IS
23623,22,IS
23624,22,IS
23626,22,IS
23627,22,IS
23628,22,IS
23629,22,IS
23634,22,IS
23635,22,IS
23641,22,IS
23642,22,IS
23643,22,IS
23644,22,IS
23647,22,IS
23648,22,IS
23650,22,IS
23651,22,IS
23652,22,IS
23666,22,IS
23667,22,IS
23669,22,IS
23670,22,IS
23672,22,IS
23676,22,IS
23677,22,IS
23683,22,IS
23684,22,IS
23685,22,IS
23687,22,IS
23688,22,IS
23689,22,IS
23690,22,IS
23691,22,IS
23702,22,IS
23705,22,IS
23707,22,IS
23708,22,IS
23710,22,IS
23713,22,IS
23714,22,IS
23715,22,IS
23717,22,IS
23721,22,IS
23722,22,IS
23725,22,IS
23726,22,IS
23727,22,IS
23733,22,IS
23736,22,IS
23738,22,IS
23739,22,IS
23741,22,IS
23743,22,IS
23744,22,IS
23745,22,IS
23746,22,IS
23748,22,IS
23752,22,IS
23753,22,IS
23754,22,IS
23755,22,IS
23756,22,IS
23757,22,IS
23759,22,IS
23760,22,IS
23761,22,IS
23763,22,IS
23767,22,IS
23771,22,IS
23777,22,IS
23778,22,IS
23780,22,IS
23781,22,IS
23782,22,IS
23783,22,IS
23785,22,IS
23786,22,IS
23787,22,IS
23789,22,IS
23790,22,IS
23792,22,IS
23795,22,IS
23796,22,IS
23798,22,IS
23800,22,IS
23801,22,IS
23808,22,IS
23809,22,IS
23817,22,IS
23818,22,IS
23821,22,IS
23824,22,IS
23825,22,IS
23828,22,IS
23832,22,IS
23834,22,IS
23836,22,IS
23841,22,IS
23845,22,IS
23846,22,IS
23848,22,IS
23849,22,IS
23850,22,IS
23852,22,IS
23854,22,IS
23863,22,IS
23864,22,IS
23865,22,IS
23866,22,IS
23868,22,IS
23869,22,IS
23870,22,IS
23871,22,IS
23873,22,IS
23879,22,IS
23880,22,IS
23881,22,IS
23882,22,IS
23885,22,IS
23886,22,IS
23887,22,IS
23891,22,IS
23893,22,IS
23896,22,IS
23912,22,IS
23914,22,IS
23915,22,IS
23916,22,IS
23917,22,IS
23919,22,IS
23920,22,IS
23924,22,IS
23927,22,IS
23928,22,IS
23929,22,IS
23930,22,IS
23938,22,IS
23940,22,IS
23945,22,IS
23950,22,IS
23951,22,IS
23952,22,IS
23954,22,IS
23956,22,IS
23964,22,IS
23967,22,IS
23970,22,IS
23972,22,IS
23977,22,IS
23979,22,IS
23981,22,IS
23983,22,IS
23985,22,IS
23986,22,IS
23987,22,IS
23988,22,IS
23989,22,IS
23999,22,IS
24009,22,IS
24010,22,IS
24012,22,IS
24013,22,IS
24018,22,IS
24019,22,IS
24021,22,IS
24022,22,IS
24029,22,IS
24031,22,IS
24032,22,IS
24033,22,IS
24034,22,IS
24037,22,IS
24040,22,IS
24041,22,IS
24043,22,IS
24044,22,IS
24049,22,IS
24050,22,IS
24051,22,IS
24057,22,IS
24058,22,IS
24059,22,IS
24062,22,IS
24064,22,IS
24066,22,IS
24067,22,IS
24068,22,IS
24069,22,IS
24070,22,IS
24071,22,IS
24072,22,IS
24073,22,IS
24084,22,IS
24086,22,IS
24092,22,IS
24096,22,IS
24103,22,IS
24104,22,IS
24105,22,IS
24106,22,IS
24108,22,IS
24110,22,IS
24119,22,IS
24120,22,IS
24121,22,IS
24122,22,IS
24124,22,IS
24127,22,IS
24129,22,IS
24132,22,IS
24134,22,IS
24135,22,IS
24138,22,IS
24140,22,IS
24141,22,IS
24142,22,IS
24144,22,IS
24152,22,IS
24158,22,IS
24159,22,IS
24160,22,IS
24164,22,IS
24167,22,IS
24168,22,IS
24169,22,IS
24170,22,IS
24172,22,IS
24179,22,IS
24183,22,IS
24185,22,IS
24186,22,IS
24188,22,IS
24189,22,IS
24190,22,IS
24191,22,IS
24196,22,IS
24198,22,IS
24199,22,IS
24200,22,IS
24202,22,IS
24203,22,IS
24205,22,IS
24206,22,IS
24211,22,IS
24216,22,IS
24218,22,IS
24220,22,IS
24221,22,IS
24222,22,IS
24223,22,IS
24228,22,IS
24230,22,IS
24231,22,IS
24236,22,IS
24238,22,IS
24241,22,IS
24242,22,IS
24243,22,IS
24245,22,IS
24247,22,IS
24250,22,IS
24253,22,IS
24256,22,IS
24257,22,IS
24259,22,IS
24263,22,IS
24266,22,IS
24269,22,IS
24270,22,IS
24271,22,IS
24272,22,IS
24273,22,IS
24279,22,IS
24281,22,IS
24282,22,IS
24283,22,IS
24285,22,IS
24286,22,IS
24287,22,IS
24288,22,IS
24290,22,IS
24295,22,IS
24296,22,IS
24298,22,IS
24299,22,IS
24300,22,IS
24301,22,IS
24302,22,IS
24303,22,IS
24305,22,IS
24306,22,IS
24307,22,IS
24308,22,IS
24312,22,IS
24313,22,IS
24314,22,IS
24315,22,IS
24316,22,IS
24317,22,IS
24325,22,IS
24327,22,IS
24328,22,IS
24334,22,IS
24335,22,IS
24336,22,IS
24341,22,IS
24346,22,IS
24351,22,IS
24365,22,IS
24371,22,IS
24398,22,IS
24399,22,IS
24400,22,IS
24402,22,IS
24403,22,IS
24405,22,IS
24407,22,IS
24412,22,IS
24414,22,IS
24416,22,IS
24417,22,IS
24418,22,IS
24419,22,IS
24420,22,IS
24421,22,IS
24422,22,IS
24424,22,IS
24427,22,IS
24428,22,IS
24433,22,IS
24434,22,IS
24435,22,IS
24437,22,IS
24438,22,IS
24449,22,IS
24454,22,IS
24456,22,IS
24457,22,IS
24458,22,IS
24459,22,IS
24460,22,IS
24461,22,IS
24462,22,IS
24463,22,IS
24464,22,IS
24473,22,IS
24474,22,IS
24475,22,IS
24476,22,IS
24478,22,IS
24479,22,IS
24480,22,IS
24481,22,IS
24482,22,IS
24484,22,IS
24485,22,IS
24486,22,IS
24487,22,IS
24488,22,IS
24489,22,IS
24490,22,IS
24491,22,IS
24492,22,IS
24493,22,IS
24495,22,IS
24496,22,IS
24497,22,IS
24499,22,IS
24500,22,IS
24501,22,IS
24502,22,IS
24503,22,IS
24504,22,IS
24505,22,IS
24506,22,IS
24507,22,IS
24510,22,IS
24511,22,IS
24512,22,IS
24529,22,IS
24530,22,IS
24532,22,IS
24533,22,IS
24534,22,IS
24535,22,IS
24536,22,IS
24537,22,IS
24538,22,IS
24539,22,IS
24541,22,IS
24542,22,IS
24543,22,IS
24544,22,IS
24545,22,IS
24546,22,IS
24547,22,IS
24548,22,IS
24553,22,IS
24555,22,IS
24558,22,IS
24560,22,IS
24561,22,IS
24564,22,IS
24565,22,IS
24568,22,IS
24569,22,IS
24570,22,IS
24571,22,IS
24572,22,IS
24573,22,IS
24575,22,IS
24576,22,IS
24578,22,IS
24583,22,IS
24584,22,IS
24585,22,IS
24586,22,IS
24588,22,IS
24589,22,IS
24590,22,IS
24591,22,IS
24592,22,IS
24593,22,IS
24595,22,IS
24596,22,IS
24597,22,IS
24598,22,IS
24599,22,IS
24600,22,IS
24601,22,IS
24602,22,IS
24603,22,IS
24604,22,IS
24605,22,IS
24606,22,IS
24607,22,IS
24608,22,IS
24609,22,IS
24610,22,IS
24611,22,IS
24613,22,IS
24614,22,IS
24615,22,IS
24616,22,IS
24617,22,IS
24618,22,IS
24619,22,IS
24620,22,IS
24621,22,IS
24622,22,IS
24623,22,IS
24624,22,IS
24625,22,IS
24626,22,IS
24628,22,IS
24629,22,IS
24631,22,IS
24633,22,IS
24635,22,IS
24636,22,IS
24638,22,IS
24641,22,IS
24642,22,IS
24643,22,IS
24649,22,IS
24650,22,IS
24653,22,IS
24656,22,IS
24658,22,IS
24659,22,IS
24661,22,IS
24663,22,IS
24672,22,IS
24675,22,IS
24679,22,IS
24684,22,IS
24690,22,IS
24691,22,IS
24692,22,IS
24693,22,IS
24694,22,IS
24695,22,IS
24696,22,IS
24697,22,IS
24698,22,IS
24699,22,IS
24700,22,IS
24701,22,IS
24702,22,IS
24703,22,IS
24704,22,IS
24705,22,IS
24706,22,IS
24707,22,IS
24708,22,IS
24710,22,IS
24711,22,IS
24712,22,IS
24713,22,IS
24714,22,IS
24715,22,IS
24716,22,IS
24717,22,IS
24718,22,IS
24719,22,IS
24720,22,IS
24721,22,IS
24723,22,IS
24726,22,IS
24727,22,IS
24729,22,IS
24730,22,IS
24731,22,IS
24732,22,IS
24733,22,IS
24734,22,IS
24735,22,IS
24736,22,IS
24737,22,IS
24739,22,IS
24740,22,IS
24741,22,IS
24742,22,IS
24743,22,IS
24744,22,IS
24747,22,IS
24749,22,IS
24753,22,IS
24754,22,IS
24755,22,IS
24758,22,IS
24760,22,IS
24761,22,IS
24762,22,IS
24763,22,IS
24764,22,IS
24765,22,IS
24766,22,IS
24768,22,IS
24769,22,IS
24770,22,IS
24771,22,IS
24772,22,IS
24773,22,IS
24774,22,IS
24775,22,IS
24779,22,IS
24782,22,IS
24784,22,IS
24785,22,IS
24786,22,IS
24787,22,IS
24788,22,IS
24791,22,IS
24792,22,IS
24793,22,IS
24794,22,IS
24795,22,IS
24797,22,IS
24798,22,IS
24799,22,IS
24800,22,IS
24803,22,IS
24804,22,IS
24805,22,IS
24806,22,IS
24808,22,IS
24809,22,IS
24816,22,IS
24820,22,IS
24829,22,IS
24830,22,IS
24831,22,IS
24832,22,IS
24833,22,IS
24834,22,IS
24835,22,IS
24836,22,IS
24837,22,IS
24838,22,IS
24839,22,IS
24840,22,IS
24842,22,IS
24843,22,IS
24844,22,IS
24845,22,IS
24846,22,IS
24847,22,IS
24848,22,IS
24850,22,IS
24851,22,IS
24852,22,IS
24853,22,IS
24854,22,IS
24856,22,IS
24857,22,IS
24858,22,IS
24859,22,IS
24860,22,IS
24863,22,IS
24864,22,IS
24865,22,IS
24866,22,IS
24867,22,IS
24868,22,IS
24869,22,IS
24870,22,IS
24871,22,IS
24873,22,IS
24874,22,IS
24875,22,IS
24876,22,IS
24877,22,IS
24879,22,IS
24880,22,IS
24881,22,IS
24882,22,IS
24883,22,IS
24884,22,IS
24885,22,IS
24886,22,IS
24887,22,IS
24889,22,IS
24891,22,IS
24892,22,IS
24893,22,IS
24894,22,IS
24895,22,IS
24896,22,IS
24897,22,IS
24899,22,IS
24900,22,IS
24901,22,IS
24906,22,IS
24910,22,IS
24913,22,IS
24914,22,IS
24915,22,IS
24920,22,IS
24921,22,IS
24922,22,IS
24923,22,IS
24924,22,IS
24925,22,IS
24926,22,IS
24927,22,IS
24928,22,IS
24929,22,IS
24930,22,IS
24931,22,IS
24933,22,IS
24934,22,IS
24935,22,IS
24937,22,IS
24938,22,IS
24939,22,IS
24940,22,IS
24941,22,IS
24942,22,IS
24944,22,IS
24946,22,IS
24947,22,IS
24948,22,IS
24949,22,IS
24950,22,IS
24951,22,IS
24952,22,IS
24953,22,IS
24954,22,IS
24955,22,IS
24956,22,IS
24957,22,IS
24958,22,IS
24959,22,IS
24961,22,IS
24962,22,IS
24963,22,IS
24964,22,IS
24965,22,IS
24966,22,IS
24967,22,IS
24968,22,IS
24969,22,IS
24972,22,IS
24973,22,IS
24975,22,IS
24976,22,IS
24980,22,IS
24981,22,IS
24984,22,IS
24985,22,IS
24986,22,IS
24987,22,IS
24988,22,IS
24990,22,IS
24991,22,IS
24993,22,IS
24994,22,IS
24995,22,IS
24996,22,IS
24997,22,IS
24999,22,IS
25000,22,IS
25001,22,IS
25002,22,IS
25003,22,IS
25005,22,IS
25006,22,IS
25009,22,IS
25010,22,IS
25011,22,IS
25012,22,IS
25013,22,IS
25015,22,IS
25016,22,IS
25017,22,IS
25018,22,IS
25019,22,IS
25021,22,IS
25030,22,IS
25032,22,IS
25033,22,IS
25039,22,IS
25042,22,IS
25044,22,IS
25045,22,IS
25049,22,IS
25050,22,IS
25055,22,IS
25057,22,IS
25064,22,IS
25065,22,IS
25066,22,IS
25069,22,IS
25072,22,IS
25073,22,IS
25083,22,IS
25084,22,IS
25085,22,IS
25086,22,IS
25087,22,IS
25089,22,IS
25092,22,IS
25096,22,IS
25097,22,IS
25101,22,IS
25102,22,IS
25105,22,IS
25112,22,IS
25113,22,IS
25115,22,IS
25116,22,IS
25121,22,IS
25122,22,IS
25123,22,IS
25127,22,IS
25128,22,IS
25133,22,IS
25134,22,IS
25135,22,IS
25136,22,IS
25141,22,IS
25142,22,IS
25143,22,IS
25144,22,IS
25146,22,IS
25150,22,IS
25152,22,IS
25153,22,IS
25156,22,IS
25160,22,IS
25161,22,IS
25165,22,IS
25166,22,IS
25169,22,IS
25170,22,IS
25173,22,IS
25175,22,IS
25179,22,IS
25181,22,IS
25190,22,IS
25191,22,IS
25193,22,IS
25196,22,IS
25199,22,IS
25200,22,IS
25206,22,IS
25207,22,IS
25208,22,IS
25209,22,IS
25210,22,IS
25211,22,IS
25212,22,IS
25214,22,IS
25215,22,IS
25216,22,IS
25217,22,IS
25218,22,IS
25219,22,IS
25220,22,IS
25221,22,IS
25227,22,IS
25228,22,IS
25229,22,IS
25230,22,IS
25231,22,IS
25232,22,IS
25233,22,IS
25234,22,IS
25235,22,IS
25236,22,IS
25237,22,IS
25238,22,IS
25239,22,IS
25240,22,IS
25242,22,IS
25243,22,IS
25245,22,IS
25246,22,IS
25247,22,IS
25248,22,IS
25249,22,IS
25250,22,IS
25251,22,IS
25252,22,IS
25253,22,IS
25254,22,IS
25255,22,IS
25256,22,IS
25257,22,IS
25258,22,IS
25259,22,IS
25260,22,IS
25261,22,IS
25264,22,IS
25266,22,IS
25267,22,IS
25272,22,IS
25274,22,IS
25276,22,IS
25280,22,IS
25281,22,IS
25282,22,IS
25284,22,IS
25287,22,IS
25291,22,IS
25292,22,IS
25293,22,IS
25294,22,IS
25295,22,IS
25296,22,IS
25297,22,IS
25298,22,IS
25299,22,IS
25300,22,IS
25301,22,IS
25302,22,IS
25303,22,IS
25304,22,IS
25305,22,IS
25306,22,IS
25307,22,IS
25310,22,IS
25315,22,IS
25316,22,IS
25317,22,IS
25318,22,IS
25319,22,IS
25328,22,IS
25329,22,IS
25332,22,IS
25333,22,IS
25334,22,IS
25335,22,IS
25336,22,IS
25341,22,IS
25342,22,IS
25343,22,IS
25344,22,IS
25345,22,IS
25346,22,IS
25347,22,IS
25348,22,IS
25349,22,IS
25350,22,IS
25351,22,IS
25352,22,IS
25353,22,IS
25354,22,IS
25355,22,IS
25357,22,IS
25358,22,IS
25359,22,IS
25360,22,IS
25361,22,IS
25362,22,IS
25363,22,IS
25364,22,IS
25365,22,IS
25366,22,IS
25367,22,IS
25368,22,IS
25369,22,IS
25370,22,IS
25371,22,IS
25372,22,IS
25373,22,IS
25374,22,IS
25375,22,IS
25376,22,IS
25377,22,IS
25378,22,IS
25379,22,IS
25380,22,IS
25381,22,IS
25382,22,IS
25383,22,IS
25384,22,IS
25385,22,IS
25386,22,IS
25387,22,IS
25388,22,IS
25389,22,IS
25390,22,IS
25391,22,IS
25392,22,IS
25393,22,IS
25394,22,IS
25395,22,IS
25396,22,IS
25397,22,IS
25398,22,IS
25399,22,IS
25400,22,IS
25401,22,IS
25402,22,IS
25403,22,IS
25404,22,IS
25405,22,IS
25406,22,IS
25407,22,IS
25408,22,IS
25409,22,IS
25410,22,IS
25411,22,IS
25412,22,IS
25413,22,IS
25414,22,IS
25415,22,IS
25416,22,IS
25417,22,IS
25418,22,IS
25419,22,IS
25420,22,IS
25421,22,IS
25422,22,IS
25423,22,IS
25424,22,IS
25425,22,IS
25426,22,IS
25427,22,IS
25428,22,IS
25429,22,IS
25430,22,IS
25431,22,IS
25432,22,IS
25433,22,IS
25435,22,IS
25436,22,IS
25437,22,IS
25438,22,IS
25439,22,IS
25440,22,IS
25441,22,IS
25442,22,IS
25443,22,IS
25444,22,IS
25445,22,IS
25446,22,IS
25447,22,IS
25448,22,IS
25449,22,IS
25450,22,IS
25451,22,IS
25452,22,IS
25453,22,IS
25460,22,IS
25463,22,IS
25479,22,IS
25480,22,IS
25481,22,IS
25482,22,IS
25483,22,IS
25484,22,IS
25485,22,IS
25486,22,IS
25490,22,IS
25493,22,IS
25494,22,IS
25495,22,IS
25496,22,IS
25498,22,IS
25499,22,IS
25500,22,IS
25501,22,IS
25502,22,IS
25503,22,IS
25504,22,IS
25505,22,IS
25506,22,IS
25507,22,IS
25508,22,IS
25509,22,IS
25513,22,IS
25514,22,IS
25515,22,IS
25516,22,IS
25517,22,IS
25518,22,IS
25519,22,IS
25521,22,IS
25522,22,IS
25523,22,IS
25527,22,IS
25530,22,IS
25531,22,IS
25532,22,IS
25533,22,IS
25534,22,IS
25535,22,IS
25536,22,IS
25537,22,IS
25538,22,IS
25539,22,IS
25540,22,IS
25541,22,IS
25542,22,IS
25545,22,IS
25546,22,IS
25547,22,IS
25548,22,IS
25549,22,IS
25550,22,IS
25551,22,IS
25552,22,IS
25556,22,IS
25557,22,IS
25558,22,IS
25561,22,IS
25563,22,IS
25566,22,IS
25567,22,IS
25568,22,IS
25570,22,IS
25571,22,IS
25572,22,IS
25573,22,IS
25574,22,IS
25575,22,IS
25576,22,IS
25577,22,IS
25578,22,IS
25579,22,IS
25580,22,IS
25582,22,IS
25585,22,IS
25586,22,IS
25587,22,IS
25588,22,IS
25589,22,IS
25590,22,IS
25591,22,IS
25592,22,IS
25593,22,IS
25594,22,IS
25597,22,IS
25598,22,IS
25599,22,IS
25601,22,IS
25602,22,IS
25603,22,IS
25604,22,IS
25608,22,IS
25609,22,IS
25610,22,IS
25611,22,IS
25612,22,IS
25613,22,IS
25614,22,IS
25615,22,IS
25616,22,IS
25617,22,IS
25618,22,IS
25619,22,IS
25620,22,IS
25621,22,IS
25622,22,IS
25623,22,IS
25624,22,IS
25625,22,IS
25626,22,IS
25627,22,IS
25628,22,IS
25629,22,IS
25630,22,IS
25631,22,IS
25632,22,IS
25633,22,IS
25634,22,IS
25635,22,IS
25636,22,IS
25637,22,IS
25638,22,IS
25639,22,IS
25640,22,IS
25641,22,IS
25642,22,IS
25643,22,IS
25644,22,IS
25645,22,IS
25646,22,IS
25647,22,IS
25648,22,IS
25649,22,IS
25650,22,IS
25651,22,IS
25652,22,IS
25653,22,IS
25654,22,IS
25655,22,IS
25656,22,IS
25657,22,IS
25658,22,IS
25659,22,IS
25660,22,IS
25661,22,IS
25662,22,IS
25663,22,IS
25664,22,IS
25665,22,IS
25666,22,IS
25667,22,IS
25668,22,IS
25669,22,IS
25670,22,IS
25671,22,IS
25672,22,IS
25674,22,IS
25675,22,IS
25676,22,IS
25679,22,IS
25680,22,IS
25681,22,IS
25682,22,IS
25683,22,IS
25684,22,IS
25685,22,IS
25686,22,IS
25687,22,IS
25688,22,IS
25689,22,IS
25690,22,IS
25691,22,IS
25692,22,IS
25693,22,IS
25694,22,IS
25695,22,IS
25696,22,IS
25697,22,IS
25698,22,IS
25699,22,IS
25700,22,IS
25701,22,IS
25702,22,IS
25703,22,IS
25704,22,IS
25705,22,IS
25706,22,IS
25707,22,IS
25708,22,IS
25709,22,IS
25710,22,IS
25711,22,IS
25712,22,IS
25713,22,IS
25714,22,IS
25715,22,IS
25717,22,IS
25718,22,IS
25719,22,IS
25720,22,IS
25721,22,IS
25722,22,IS
25723,22,IS
25724,22,IS
25725,22,IS
25726,22,IS
25728,22,IS
25729,22,IS
25730,22,IS
25731,22,IS
25732,22,IS
25733,22,IS
25734,22,IS
25735,22,IS
25736,22,IS
25737,22,IS
25738,22,IS
25739,22,IS
25740,22,IS
25741,22,IS
25742,22,IS
25743,22,IS
25747,22,IS
25748,22,IS
25749,22,IS
25750,22,IS
25753,22,IS
25754,22,IS
25755,22,IS
25756,22,IS
25757,22,IS
25758,22,IS
25759,22,IS
25760,22,IS
25761,22,IS
25762,22,IS
25763,22,IS
25764,22,IS
25765,22,IS
25766,22,IS
25767,22,IS
25769,22,IS
25770,22,IS
25771,22,IS
25772,22,IS
25773,22,IS
25774,22,IS
25775,22,IS
25776,22,IS
25779,22,IS
25780,22,IS
25781,22,IS
25783,22,IS
25784,22,IS
25785,22,IS
25787,22,IS
25788,22,IS
25789,22,IS
25790,22,IS
25791,22,IS
25792,22,IS
25793,22,IS
25794,22,IS
25795,22,IS
25796,22,IS
25797,22,IS
25798,22,IS
25799,22,IS
25802,22,IS
25803,22,IS
25804,22,IS
25805,22,IS
25806,22,IS
25808,22,IS
25809,22,IS
25810,22,IS
25811,22,IS
25812,22,IS
25813,22,IS
25815,22,IS
25816,22,IS
25818,22,IS
25821,22,IS
25822,22,IS
25823,22,IS
25824,22,IS
25825,22,IS
25826,22,IS
25827,22,IS
25828,22,IS
25831,22,IS
25832,22,IS
25833,22,IS
25834,22,IS
25835,22,IS
25836,22,IS
25837,22,IS
25838,22,IS
25840,22,IS
25841,22,IS
25843,22,IS
25844,22,IS
25845,22,IS
25846,22,IS
25852,22,IS
25853,22,IS
25854,22,IS
25855,22,IS
25856,22,IS
25857,22,IS
25859,22,IS
25861,22,IS
25862,22,IS
25864,22,IS
25866,22,IS
25867,22,IS
25868,22,IS
25869,22,IS
25870,22,IS
25871,22,IS
25872,22,IS
25873,22,IS
25874,22,IS
25875,22,IS
25876,22,IS
25883,22,IS
25884,22,IS
25885,22,IS
25887,22,IS
25889,22,IS
25891,22,IS
25892,22,IS
25893,22,IS
25894,22,IS
25895,22,IS
25897,22,IS
25898,22,IS
25899,22,IS
25900,22,IS
25901,22,IS
25902,22,IS
25905,22,IS
25906,22,IS
25911,22,IS
25912,22,IS
25916,22,IS
25917,22,IS
25918,22,IS
25920,22,IS
25921,22,IS
25924,22,IS
25926,22,IS
25928,22,IS
25929,22,IS
25930,22,IS
25931,22,IS
25932,22,IS
25933,22,IS
25935,22,IS
25936,22,IS
